מספר חדר,ID,קטגוריה,סוג,משפחה,קומה
P1002,1486882,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486883,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486884,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486898,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486899,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486900,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486901,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486902,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1486904,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1002,1486905,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1490707,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1490739,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1526184,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526285,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526428,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526429,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526430,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526503,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526504,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526505,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526525,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526526,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526527,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526610,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526658,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526659,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526660,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526873,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526874,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526875,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526876,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526991,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526992,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1526993,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1002,1534487,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1002,2163717,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1002,2248628,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1002,2248630,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1002,2248632,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1002,2248634,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1002,2248636,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1002,2248732,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1002,3051395,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,3051396,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,3052055,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,3703201,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1002,1002382,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,1002385,Mechanical Equipment,Pump NSCF 200-500-1320W,M_Mechanical Equipment_Pump NSCF 200-500-1320W,P1
P1002,1002390,Mechanical Equipment,746x264,M_Mechanical Equipment_Inert Base,P1
P1002,1002402,Mechanical Equipment,460x177,M_Mechanical Equipment_Inert Base,P1
P1002,1002419,Mechanical Equipment,220х533,M_Mechanical Equipment_Inert Base,P1
P1002,1029793,Mechanical Equipment,Chiller 45-2519-01-RV,M_Mechanical Equipment_Chiller 45-2519-01-RV,P1
P1002,1030650,Mechanical Equipment,Chiller 45-2519-01-RV,M_Mechanical Equipment_Chiller 45-2519-01-RV,P1
P1002,1041136,Mechanical Equipment,Chiller 45-2519-01-RV,M_Mechanical Equipment_Chiller 45-2519-01-RV,P1
P1002,1041148,Mechanical Equipment,Chiller 45-2519-01-RV,M_Mechanical Equipment_Chiller 45-2519-01-RV,P1
P1002,1041157,Mechanical Equipment,Chiller 45-2519-01-RV,M_Mechanical Equipment_Chiller 45-2519-01-RV,P1
P1002,1074670,Mechanical Equipment,278x490,M_Mechanical Equipment_Inert Base,P1
P1002,1091029,Mechanical Equipment,176x343,M_Mechanical Equipment_Inert Base,P1
P1002,1101008,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,1101009,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,1101840,Mechanical Equipment,Family1,Family1,P1
P1002,1647847,Mechanical Equipment,400x500,M_Mechanical Equipment_Inert Base,P1
P1002,2412663,Mechanical Equipment,355x355,M_Mechanical Equipment_Inert Base,P1
P1002,5160681,Mechanical Equipment,AHU 18000 CFM,AHU 18000 CFM,P1
P1002,5483590,Mechanical Equipment,234х350,M_Mechanical Equipment_Inert Base,P1
P1002,5483598,Mechanical Equipment,AHU 6000 CFM,AHU 6000 CFM,P1
P1002,5512067,Mechanical Equipment,AHU 100% Fresh air 25000 CFM,NHR_BOX-M,P1
P1002,7447547,Mechanical Equipment,Electrical cabinet,Electrical cabinet,P1
P1002,7486378,Mechanical Equipment,Pump NSCF 200-500-1320W,M_Mechanical Equipment_Pump NSCF 200-500-1320W,P1
P1002,7486472,Mechanical Equipment,Pump NSCF 200-500-1320W,M_Mechanical Equipment_Pump NSCF 200-500-1320W,P1
P1002,7486566,Mechanical Equipment,Pump NSCF 200-500-1320W,M_Mechanical Equipment_Pump NSCF 200-500-1320W,P1
P1002,7492019,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,7492154,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,7492288,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,7500155,Mechanical Equipment,Electrical cabinet,Electrical cabinet,P1
P1002,7508274,Mechanical Equipment,262x206,M_Mechanical Equipment_Inert Base,P1
P1002,7526933,Mechanical Equipment,460x177,M_Mechanical Equipment_Inert Base,P1
P1002,7528124,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,7529320,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,7529453,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,7529587,Mechanical Equipment,Pump NSCS  150-400-900W,M_Mechanical Equipment_Pump NSCS  150-400-900W,P1
P1002,7548896,Mechanical Equipment,Electrical cabinet,Electrical cabinet,P1
P1002,7549586,Mechanical Equipment,Electrical cabinet,Electrical cabinet,P1
P1002,7549607,Mechanical Equipment,Electrical cabinet,Electrical cabinet,P1
P1002,7549631,Mechanical Equipment,Electrical cabinet,Electrical cabinet,P1
P1002,9887111,Mechanical Equipment,Pump 200-150-400,M_Mechanical Equipment_Pump Etanorm_syt_3e_200_150_400-1950gpm,P1
P1002,9887112,Mechanical Equipment,Pump 200-150-400,M_Mechanical Equipment_Pump Etanorm_syt_3e_200_150_400-1950gpm,P1
P1095,1533458,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1095,1533491,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1095,1535922,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1095,2249104,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1095,2249121,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1095,3065961,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1095,3065969,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1095,3065977,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1095,3065985,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1095,3065993,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1095,3066001,Lighting Fixtures,Topaz 1200mm 24h,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1095,3066009,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1145,1489642,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489671,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489674,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489677,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489680,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489683,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489686,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489689,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489692,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489695,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489698,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1145,1489735,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489737,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489739,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1145,1489741,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489743,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489745,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489747,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489749,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489751,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489753,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1489755,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1145,1489992,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1490400,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1490403,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1490405,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1145,1490407,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1490409,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1490411,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1495884,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1495955,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1495979,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1497727,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498365,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1145,1498368,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498371,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498374,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498377,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498430,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498432,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498434,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498436,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1498438,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1145,1498470,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500666,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500855,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500875,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500877,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500879,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1145,1500881,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500883,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500885,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500887,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500889,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500891,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,1500893,Lighting Fixtures,42W 4000K 24h,סי לד 6600,P1
P1145,1529308,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529329,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529332,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529335,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529338,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529375,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529389,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529437,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529445,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529453,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529509,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529517,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529588,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529631,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529653,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529656,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529659,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529699,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529775,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529797,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529810,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529812,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529814,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529816,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529878,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529956,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529967,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1529981,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1530057,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1145,1535481,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1145,1535655,Lighting Fixtures,Exit Parking,EXIT Base_Ceiling_Wall_R18,P1
P1145,1535665,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1145,1535804,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1145,1535836,Lighting Fixtures,Exit Parking,EXIT Base_Ceiling_Wall_R18,P1
P1145,1536322,Lighting Fixtures,Exit Parking,EXIT Base_Ceiling_Wall_R18,P1
P1145,2160542,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,2161237,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,2161244,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,2161250,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,2162739,Lighting Fixtures,Exit Parking,EXIT Base_Ceiling_Wall_R18,P1
P1145,2163163,Lighting Fixtures,Exit Parking,EXIT Base_Ceiling_Wall_R18,P1
P1145,2248649,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1145,2249003,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1145,2249005,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1145,2249204,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1145,2249231,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1145,2249238,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1145,4070617,Electrical Equipment,100x80cm,M_Transformer Switchboard,P1
P1145,4075732,Electrical Equipment,1250 kW,M_Diesel Emergency Power Generator,P1
P1145,4198393,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,4198466,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,4198579,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,4198592,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,4198662,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1145,4319068,Electrical Fixtures,xשקע תקשורת 2,SOCKETS1,P1
P1064,2248692,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1135,1523909,Lighting Fixtures,600 24h,פס לד שקוע,P1
P1135,1533664,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1135,1533672,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1135,2159515,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1135,3058076,Lighting Fixtures,151 24h,פס לד שקוע,P1
P1135,3058203,Lighting Fixtures,151 24h,פס לד שקוע,P1
P1135,3058211,Lighting Fixtures,151 24h,פס לד שקוע,P1
P1135,3058221,Lighting Fixtures,151 24h,פס לד שקוע,P1
P1135,3058231,Lighting Fixtures,151 24h,פס לד שקוע,P1
P1096,1528200,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,1528201,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,1528202,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,1528203,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,1528213,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,1528214,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,1528215,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,1528216,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,1528322,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1096,1528328,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1096,1528376,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1096,1535923,Lighting Fixtures,Exit Parking,EXIT Base_Ceiling_Wall_R18,P1
P1096,1536224,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1096,2163354,Lighting Fixtures,Exit Parking,EXIT Base_Ceiling_Wall_R18,P1
P1096,2166155,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,2166156,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,2166157,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,2166158,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1096,2168832,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1096,2249244,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1096,3126683,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1096,4248990,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489387,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489391,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489393,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489395,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489397,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489399,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489402,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489404,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489406,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489408,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489410,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489413,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489415,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489417,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489419,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489421,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489424,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489426,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489428,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489430,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489432,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489435,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489437,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489439,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489441,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489443,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489446,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489448,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489450,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489452,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1489454,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1490448,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1490511,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1490519,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1490527,Lighting Fixtures,42W 4000K,סי לד 6600,P1
P1001,1528663,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1528702,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1528871,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1528997,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1529008,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1529044,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1529046,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1529048,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1529057,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1529058,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1529059,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,1532901,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,2164941,Lighting Fixtures,Emergency Lamp,M_Ceiling Light - Linear Box1,P1
P1001,2249135,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1001,2250811,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1001,2250822,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1001,2250833,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1001,2250846,Electrical Fixtures,W,M_Junction Boxes - W,P1
P1001,2416457,Mechanical Equipment,Outdoor unit 80000,Outdoor unit 80000,P1
P1001,2416542,Mechanical Equipment,Outdoor unit 80000,Outdoor unit 80000,P1
P1001,2416568,Mechanical Equipment,Outdoor unit 80000,Outdoor unit 80000,P1
P1001,2417194,Mechanical Equipment,Electrical cabinet,Electrical cabinet,P1
P1065,1523530,Lighting Fixtures,Topaz 1200mm,M_Recessed Direct-Indirect Light - Asymmetrical,P1
P1065,2249207,Electrical Fixtures,Normal x2,Frame_Socket,P1
P1065,3091365,Lighting Fixtures,Type 1,Lighting_Ceiling-Mounted_Regent_REGENT_Echo_LED_RDL_3000K_D210,P1
P1131,2151182,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1131,2151243,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1131,2156759,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,1532466,Lighting Fixtures,Emergency LENS LF3 (CD),Lighting_Emergency-Security_Daisalux-Lens-L_CD-FR,P1
P1104,1535589,Lighting Fixtures,Exit,EXIT Base_Ceiling_Wall_R18,P1
P1104,2135403,Electrical Equipment,60x40x210,Yani_Circuit breaker_SwitchBoard,P1
P1104,2149990,Electrical Equipment,60x40x210,Yani_Circuit breaker_SwitchBoard,P1
P1104,2150950,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,2157020,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,2157095,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V 24h,M_Ceiling Light - Linear Box,P1
P1104,2157134,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,2157208,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,2157245,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,2157264,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V 24h,M_Ceiling Light - Linear Box,P1
P1104,2157323,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,2157405,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,2157582,Lighting Fixtures,0300x1200mm(1 Lamp) - 220V,M_Ceiling Light - Linear Box,P1
P1104,2248761,Electrical Fixtures,Normal x2 WP,Frame_Socket,P1
P1104,2248963,Electrical Fixtures,Gen,Frame_Socket,P1
P1104,2248965,Electrical Fixtures,Normal x2 WP,Frame_Socket,P1
P1104,2248975,Electrical Fixtures,Normal x2 WP,Frame_Socket,P1
